sqft_living,sqft_lot,floors,bedrooms,bathrooms,waterfront,view,price
-1.2528673537759796,1.2224058920268202,3,-1.4036748031341704,-1.4008980509374986,-0.9704367948586523,0.9607689228305228,-1.6236312371004338
1.6476294508956855,0.39015057798305125,2,0.7145467307705132,1.0476128995150582,1.0304638130973318,0.9607689228305228,-0.601657349730815
1.5426225025587865,1.393246244956076,1,-0.6976009584992757,1.280804418605778,1.0304638130973318,-1.0408329997330665,-0.6548230618269039
1.5202124830966433,-1.506121126637937,2,-0.6976009584992757,1.1642086590604181,1.0304638130973318,0.9607689228305228,-0.6298313998264955
0.611646265474327,-0.18970884311231329,1,-0.6976009584992757,-0.001748936393180464,1.0304638130973318,-1.0408329997330665,-1.3539049594498898
0.1762516016384038,-0.8068561503967888,1,0.7145467307705132,-0.23494045548390038,-0.9704367948586523,-1.0408329997330665,0.12874085210862826
-1.5051401442926762,-0.4845688928828648,2,-1.4036748031341704,1.7471874567872174,1.0304638130973318,0.9607689228305228,-1.2500523983883023
1.6117734197562565,0.492809375198424,3,0.7145467307705132,-0.9345150127560594,-0.9704367948586523,-1.0408329997330665,-0.6743565032959553
1.0303934862812296,0.1760497189034888,1,-0.6976009584992757,0.11484682315217949,-0.9704367948586523,-1.0408329997330665,-0.6537961042442307
0.40163236880052877,-1.1965520363355,1,1.4206205754054078,0.5812298613336189,1.0304638130973318,-1.0408329997330665,0.21417664052094443
0.22683421699581252,0.12424016849500046,1,0.00847288613561874,0.6978256208789788,1.0304638130973318,0.9607689228305228,1.616188575674404
0.06548207686838214,1.0498791522849915,3,0.7145467307705132,-1.051110772301419,-0.9704367948586523,-1.0408329997330665,-1.4153406311140337
-1.7202763311292502,-0.10028349796782479,3,0.7145467307705132,0.5812298613336189,-0.9704367948586523,-1.0408329997330665,0.41170425887652434
-0.7246311807397492,-1.6441706248782764,2,-1.4036748031341704,1.1642086590604181,1.0304638130973318,0.9607689228305228,0.16721989036147697
-1.3111334043775515,-0.3800597545814746,3,-1.4036748031341704,-1.5174938104828586,-0.9704367948586523,0.9607689228305228,-0.46664902035075134
-0.2725890738748053,-1.1840446674755847,2,0.7145467307705132,1.397400178151138,1.0304638130973318,-1.0408329997330665,-1.1768338639767526
-0.24569705052023358,1.5203810729928189,2,-0.6976009584992757,-1.6340895700282183,1.0304638130973318,0.9607689228305228,-1.3044174080751911
1.5970468355382768,1.3207316120154433,3,0.00847288613561874,-0.4681319745746198,-0.9704367948586523,-1.0408329997330665,-0.5038343281316348
1.4305724052480708,0.5414569503333382,2,-1.4036748031341704,-1.7506853295735783,-0.9704367948586523,-1.0408329997330665,-0.8361932142150934
-1.045414602183569,-0.5679747739880308,3,-0.6976009584992757,-1.5174938104828586,1.0304638130973318,-1.0408329997330665,-1.6288415713187316
1.1129904151559857,-1.5181366326775187,2,1.4206205754054078,1.397400178151138,-0.9704367948586523,0.9607689228305228,-0.8300409120071712
0.363855478850059,0.5179646451526357,3,-1.4036748031341704,-0.4681319745746198,1.0304638130973318,-1.0408329997330665,1.2820236607386584
0.8325450287440234,-0.2096175763162984,3,-0.6976009584992757,-0.23494045548390038,1.0304638130973318,0.9607689228305228,-0.9509716596275112
1.2973928610159062,-0.7396114762454461,2,-0.6976009584992757,-1.051110772301419,1.0304638130973318,0.9607689228305228,0.1467043469283059
0.05587778281317796,-0.2604902451622463,1,0.00847288613561874,0.3480383422428989,-0.9704367948586523,-1.0408329997330665,1.622336156238268
-1.5000178541299007,-1.0177247680855865,2,0.00847288613561874,0.3480383422428989,1.0304638130973318,0.9607689228305228,0.029482450715734826
-1.1107238017589576,-1.716123128881385,3,1.4206205754054078,-0.4681319745746198,1.0304638130973318,0.9607689228305228,1.6200886536665329
-0.16566126672686535,0.6574897318539763,1,-0.6976009584992757,-0.5847277341199798,1.0304638130973318,0.9607689228305228,0.2560481800296581
-0.4928475508741547,-0.18331462644797453,2,-0.6976009584992757,1.397400178151138,1.0304638130973318,0.9607689228305228,-0.949625991070905
-0.04464716163129255,-1.3251390307941804,2,0.00847288613561874,-0.4681319745746198,1.0304638130973318,0.9607689228305228,-1.4930966654655782
-1.1792344326860809,-0.38422887753477974,2,-1.4036748031341704,-0.001748936393180464,1.0304638130973318,-1.0408329997330665,1.187623831081722
-0.6471565420277687,-1.0151249217495368,1,-1.4036748031341704,-0.8179192532106994,1.0304638130973318,0.9607689228305228,-1.2984303634093084
-1.6824994411787804,0.6396655601266437,3,0.7145467307705132,1.0476128995150582,1.0304638130973318,-1.0408329997330665,0.3806027894647182
-0.05297088314580285,-0.6888090735166887,2,0.00847288613561874,-0.3515362150292598,1.0304638130973318,-1.0408329997330665,-1.5631753065783802
0.1205466961182195,1.1740862254387952,2,0.7145467307705132,-0.001748936393180464,1.0304638130973318,-1.0408329997330665,-1.1875095011924948
1.1789399010017212,-0.08662844919379734,2,0.00847288613561874,-0.8179192532106994,1.0304638130973318,-1.0408329997330665,-1.4727629053286504
-0.5876099188855027,1.247701694215413,2,1.4206205754054078,1.7471874567872174,-0.9704367948586523,-1.0408329997330665,0.6778491695088726
